accel_x,accel_y,accel_z,collection_mode,gesture,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sensor,stance,timestamp
-2.1827583,-3.7221515,1.9314215,continuous,walk,,,,,,,,linear_acceleration,travel,1.699903964996338
,,,continuous,walk,,,,0.6453426,-0.22969559,0.7067206,0.1769717,rotation_vector,travel,1.6999080181121826
,,,continuous,walk,0.5551238,-0.946383,-1.6649132,,,,,gyroscope,travel,1.6999127864837646
,,,continuous,walk,0.30726522,-0.680962,-0.8721629,,,,,gyroscope,travel,1.7005207538604736
-0.5318613,-4.20799,2.6504633,continuous,walk,,,,,,,,linear_acceleration,travel,1.7028639316558838
,,,continuous,walk,0.4615087,-0.7600691,-1.074512,,,,,gyroscope,travel,1.704646110534668
,,,continuous,walk,0.4934264,-0.7661777,-1.3096951,,,,,gyroscope,travel,1.705476999282837
-0.9892893,-3.8734512,2.1547449,continuous,walk,,,,,,,,linear_acceleration,travel,1.708812952041626
,,,continuous,walk,,,,0.6541521,-0.23355867,0.69964576,0.16742507,rotation_vector,travel,1.7115707397460938
,,,continuous,walk,0.50869805,-0.7464773,-1.5199854,,,,,gyroscope,travel,1.7143657207489014
,,,continuous,walk,,,,0.6628752,-0.2391523,0.6920943,0.15623096,rotation_vector,travel,1.7183420658111572
,,,continuous,walk,0.33399057,-1.199892,-1.7832683,,,,,gyroscope,travel,1.7215447425842285
-3.4040604,-3.2914214,1.6423788,continuous,walk,,,,,,,,linear_acceleration,travel,1.7248690128326416
-3.2417927,-2.1235347,0.8558125,continuous,walk,,,,,,,,linear_acceleration,travel,1.728652000427246
,,,continuous,walk,,,,0.67217326,-0.24542807,0.6836143,0.14359537,rotation_vector,travel,1.731233835220337
,,,continuous,walk,,,,0.68331075,-0.25215176,0.6725214,0.13122876,rotation_vector,travel,1.7331230640411377
,,,continuous,walk,-1.3069462,-1.2823589,-2.4578164,,,,,gyroscope,travel,1.8387928009033203
,,,continuous,walk,-1.4034629,-1.2521211,-2.6062565,,,,,gyroscope,travel,1.8388018608093262
,,,continuous,walk,-0.9737192,-1.2669345,-2.2742512,,,,,gyroscope,travel,1.8388068675994873
,,,continuous,walk,-1.3154984,-0.9737192,-2.8678596,,,,,gyroscope,travel,1.8388121128082275
-2.3025246,-0.6740689,-0.66106963,continuous,walk,,,,,,,,linear_acceleration,travel,1.8388168811798096
,,,continuous,walk,,,,0.7032648,-0.28061524,0.6431486,0.11416497,rotation_vector,travel,1.8398199081420898
,,,continuous,walk,,,,0.6943655,-0.26286075,0.6588497,0.12115197,rotation_vector,travel,1.8414907455444336
-2.4641857,-1.0839279,-0.099940464,continuous,walk,,,,,,,,linear_acceleration,travel,1.843390941619873
,,,continuous,walk,-0.32085696,-1.2840388,-2.0335703,,,,,gyroscope,travel,1.8458318710327148
,,,continuous,walk,,,,0.71032864,-0.3030514,0.6259041,0.10879905,rotation_vector,travel,1.8504900932312012
-2.435647,-0.77890086,-0.89298403,continuous,walk,,,,,,,,linear_acceleration,travel,1.8526029586791992
-2.07681,-0.37369466,-1.2290226,continuous,walk,,,,,,,,linear_acceleration,travel,1.8561289310455322
,,,continuous,walk,,,,0.71648544,-0.32733443,0.6073079,0.10333393,rotation_vector,travel,1.8592250347137451
,,,continuous,walk,-1.4366024,-1.1647673,-2.7524061,,,,,gyroscope,travel,1.8622817993164062
,,,continuous,walk,,,,0.7215259,-0.35244635,0.58807474,0.09669615,rotation_vector,travel,1.8642957210540771
-1.3997135,0.3522849,-1.469655,continuous,walk,,,,,,,,linear_acceleration,travel,1.867400884628296
-0.9820061,0.84393954,-1.3849144,continuous,walk,,,,,,,,linear_acceleration,travel,1.8684918880462646
,,,continuous,walk,,,,0.72479206,-0.37774315,0.56930256,0.088775516,rotation_vector,travel,1.869621992111206
-2.6499977,1.4903903,-1.5713844,continuous,walk,,,,,,,,linear_acceleration,travel,1.9727537631988525
,,,continuous,walk,-0.9092729,-0.75151694,-2.9141326,,,,,gyroscope,travel,1.9727768898010254
,,,continuous,walk,0.08781188,-0.643852,-2.5889995,,,,,gyroscope,travel,1.9800617694854736
,,,continuous,walk,0.29871312,-0.6418667,-2.285705,,,,,gyroscope,travel,1.9800689220428467
,,,continuous,walk,,,,0.73500305,-0.435247,0.51792324,0.045673855,rotation_vector,travel,1.9800739288330078
,,,continuous,walk,0.44089198,-0.5920811,-1.9172006,,,,,gyroscope,travel,1.9800801277160645
,,,continuous,walk,0.6553057,-0.5323691,-1.1343768,,,,,gyroscope,travel,1.9800848960876465
,,,continuous,walk,,,,0.73051065,-0.42108515,0.5339902,0.062418606,rotation_vector,travel,1.9800899028778076
,,,continuous,walk,-0.34238997,-0.6479753,-2.8171577,,,,,gyroscope,travel,1.9820330142974854
-1.5386438,0.982244,-1.2990587,continuous,walk,,,,,,,,linear_acceleration,travel,1.9857749938964844
,,,continuous,walk,,,,0.7274073,-0.4015921,0.55101216,0.07738248,rotation_vector,travel,1.988860845565796
-3.4037452,2.412466,-2.1883564,continuous,walk,,,,,,,,linear_acceleration,travel,1.99173903465271
-3.5881257,3.1735299,-2.6809556,continuous,walk,,,,,,,,linear_acceleration,travel,1.994671106338501
,,,continuous,walk,,,,0.74026316,-0.44549087,0.5026743,0.02944283,rotation_vector,travel,1.9975359439849854
,,,continuous,walk,,,,0.7454645,-0.4527891,0.48891902,0.014931946,rotation_vector,travel,2.000213861465454
-3.5546985,3.525945,-2.9427958,continuous,walk,,,,,,,,linear_acceleration,travel,2.002720832824707
,,,continuous,walk,,,,0.75065595,-0.45692366,0.47721118,0.0024519046,rotation_vector,travel,2.0051329135894775
-3.2923155,3.797058,-3.0211773,continuous,walk,,,,,,,,linear_acceleration,travel,2.007006883621216
,,,continuous,walk,0.5830709,-0.56291234,-1.5193746,,,,,gyroscope,travel,2.008330821990967
,,,continuous,walk,0.61911196,-0.44440445,-0.79320854,,,,,gyroscope,travel,2.0104360580444336
,,,continuous,walk,,,,0.7523564,-0.45007217,0.4810333,-0.0013728618,rotation_vector,travel,2.0130279064178467
-2.2129173,3.8183732,-2.7557716,continuous,walk,,,,,,,,linear_acceleration,travel,2.0160679817199707
,,,continuous,walk,,,,0.74702454,-0.4505592,0.4887833,0.006446994,rotation_vector,travel,2.01810884475708
-1.1472597,4.202307,-2.784864,continuous,walk,,,,,,,,linear_acceleration,travel,2.019012928009033
,,,continuous,walk,0.67363167,0.14019357,-0.015577064,,,,,gyroscope,travel,2.121041774749756
,,,continuous,walk,,,,0.76206774,-0.44228807,0.47264826,-0.015419233,rotation_vector,travel,2.1210520267486572
,,,continuous,walk,,,,0.7566303,-0.44861785,0.47560707,-0.007110556,rotation_vector,travel,2.1210567951202393
,,,continuous,walk,,,,0.7597131,-0.44632536,0.47275507,-0.011501572,rotation_vector,travel,2.1249330043792725
0.56873417,4.4312267,-2.54391,continuous,walk,,,,,,,,linear_acceleration,travel,2.1280529499053955
,,,continuous,walk,0.54702985,-0.28496864,-0.5109888,,,,,gyroscope,travel,2.131226062774658
-0.12106085,4.411888,-2.6894493,continuous,walk,,,,,,,,linear_acceleration,travel,2.133985996246338
,,,continuous,walk,0.5532912,-0.07620544,-0.26267207,,,,,gyroscope,travel,2.137101888656616
0.37339163,4.0060906,-2.6314151,continuous,walk,,,,,,,,linear_acceleration,travel,2.143127918243408
0.7433758,4.1386776,-2.4652655,continuous,walk,,,,,,,,linear_acceleration,travel,2.1487419605255127
,,,continuous,walk,,,,0.7686949,-0.4142322,0.48668712,-0.025603112,rotation_vector,travel,2.1487510204315186
,,,continuous,walk,,,,0.77076894,-0.40012032,0.49504882,-0.027310943,rotation_vector,travel,2.1487579345703125
,,,continuous,walk,1.2455542,0.68462723,1.0097603,,,,,gyroscope,travel,2.148764133453369
,,,continuous,walk,,,,0.77225673,-0.38436654,0.5050984,-0.027522814,rotation_vector,travel,2.148768901824951
,,,continuous,walk,,,,0.76417696,-0.43573508,0.47518417,-0.01920066,rotation_vector,travel,2.1487741470336914
,,,continuous,walk,0.77640975,0.8187121,1.8512272,,,,,gyroscope,travel,2.152621030807495
,,,continuous,walk,,,,0.752425,-0.33395526,0.56772816,0.003895659,rotation_vector,travel,2.1526880264282227
,,,continuous,walk,0.86849767,0.3463606,0.23060162,,,,,gyroscope,travel,2.1527059078216553
0.88729477,4.3326845,-2.4243824,continuous,walk,,,,,,,,linear_acceleration,travel,2.153937816619873
0.1522851,3.9009945,-2.7984967,continuous,walk,,,,,,,,linear_acceleration,travel,2.1580090522766113
,,,continuous,walk,,,,0.7663314,-0.42625377,0.48012558,-0.022876121,rotation_vector,travel,2.1596529483795166
,,,continuous,walk,1.0569496,0.47128254,0.4934264,,,,,gyroscope,travel,2.1627349853515625
,,,continuous,walk,1.1838568,0.5681047,0.7507534,,,,,gyroscope,travel,2.1636009216308594
-0.14355612,3.66698,-2.8029947,continuous,walk,,,,,,,,linear_acceleration,travel,2.1674957275390625
-0.6969938,3.3859217,-2.7223964,continuous,walk,,,,,,,,linear_acceleration,travel,2.1704230308532715
,,,continuous,walk,1.2464706,0.77304995,1.2788464,,,,,gyroscope,travel,2.173274040222168
,,,continuous,walk,,,,0.7716118,-0.3661661,0.51959276,-0.023685118,rotation_vector,travel,2.1763570308685303
-1.195046,3.1623673,-2.7153273,continuous,walk,,,,,,,,linear_acceleration,travel,2.1783268451690674
,,,continuous,walk,1.1010846,0.8016079,1.5722144,,,,,gyroscope,travel,2.1793367862701416
-0.91999817,2.3335333,-1.9605248,continuous,walk,,,,,,,,linear_acceleration,travel,2.181067943572998
,,,continuous,walk,-0.10430524,0.960891,2.3690882,,,,,gyroscope,travel,2.2052969932556152
,,,continuous,walk,0.35369098,0.89552844,2.1114557,,,,,gyroscope,travel,2.2056429386138916
-1.2465134,1.8587003,-1.8321337,continuous,walk,,,,,,,,linear_acceleration,travel,2.2090790271759033
,,,continuous,walk,,,,0.74278355,-0.3035413,0.5961874,0.02637931,rotation_vector,travel,2.211698055267334
-1.7040806,1.2972176,-1.6207428,continuous,walk,,,,,,,,linear_acceleration,travel,2.2125821113586426
,,,continuous,walk,,,,0.74846673,-0.3174263,0.5821236,0.013046272,rotation_vector,travel,2.2135190963745117
,,,continuous,walk,-0.59605175,1.0341948,2.6082418,,,,,gyroscope,travel,2.3524539470672607
,,,continuous,walk,-1.0931433,1.1424707,2.7910433,,,,,gyroscope,travel,2.352463960647583
,,,continuous,walk,-1.57084,1.1852313,2.8858802,,,,,gyroscope,travel,2.352468967437744
,,,continuous,walk,,,,0.7239946,-0.2816032,0.626208,0.066294774,rotation_vector,travel,2.3524739742279053
-2.1012363,0.7618406,-1.4152178,continuous,walk,,,,,,,,linear_acceleration,travel,2.3551859855651855
-1.4600611,-4.026762,2.090079,continuous,walk,,,,,,,,linear_acceleration,travel,2.3641560077667236
,,,continuous,walk,-1.3953689,1.0065532,1.9796616,,,,,gyroscope,travel,2.3641610145568848
-2.495038,0.016233206,-1.2189832,continuous,walk,,,,,,,,linear_acceleration,travel,2.364166021347046
,,,continuous,walk,,,,0.734781,-0.29145405,0.6109047,0.044122938,rotation_vector,travel,2.3669989109039307
,,,continuous,walk,,,,0.7104019,-0.27415478,0.64162785,0.092097834,rotation_vector,travel,2.3678958415985107
,,,continuous,walk,-1.9307923,1.1293371,2.8851166,,,,,gyroscope,travel,2.3717150688171387
,,,continuous,walk,,,,0.69487804,-0.26926586,0.65574104,0.121012926,rotation_vector,travel,2.3747599124908447
-2.8105602,-0.78387,-0.58796555,continuous,walk,,,,,,,,linear_acceleration,travel,2.376546859741211
-2.614273,-1.7724748,0.48053676,continuous,walk,,,,,,,,linear_acceleration,travel,2.3780078887939453
,,,continuous,walk,-2.2609649,1.1204796,2.4659102,,,,,gyroscope,travel,2.3800928592681885
,,,continuous,walk,-2.160325,1.1615603,2.7356074,,,,,gyroscope,travel,2.383058786392212
,,,continuous,walk,,,,0.67812717,-0.26627842,0.6681325,0.15112376,rotation_vector,travel,2.386726140975952
-2.1358938,-2.8128881,1.2420653,continuous,walk,,,,,,,,linear_acceleration,travel,2.389615058898926
,,,continuous,walk,,,,0.65994984,-0.2658952,0.6791101,0.18048702,rotation_vector,travel,2.3924498558044434
-2.0042791,-3.3825326,1.5782722,continuous,walk,,,,,,,,linear_acceleration,travel,2.3949990272521973
,,,continuous,walk,,,,0.6425764,-0.26652816,0.6876474,0.20784453,rotation_vector,travel,2.397549867630005
,,,continuous,walk,,,,0.6269751,-0.2653589,0.6952141,0.23057368,rotation_vector,travel,2.3990907669067383
-0.49420547,-5.0147157,2.650765,continuous,walk,,,,,,,,linear_acceleration,travel,2.400061845779419
,,,continuous,walk,-2.0334177,0.96883225,2.2208006,,,,,gyroscope,travel,2.4009478092193604
,,,continuous,walk,-0.61285055,1.1557571,1.6992744,,,,,gyroscope,travel,2.4916129112243652
-0.73507786,-5.979888,3.073236,continuous,walk,,,,,,,,linear_acceleration,travel,2.496161937713623
,,,continuous,walk,,,,0.61266124,-0.2611407,0.70438546,0.24554615,rotation_vector,travel,2.5047829151153564
,,,continuous,walk,-0.11575896,1.1808025,1.4514158,,,,,gyroscope,travel,2.5048398971557617
,,,continuous,walk,,,,0.5997328,-0.25480708,0.71495223,0.25345042,rotation_vector,travel,2.5048458576202393
-0.13102818,-5.7216687,3.002333,continuous,walk,,,,,,,,linear_acceleration,travel,2.508915901184082
,,,continuous,walk,0.009162978,1.0340421,1.2774719,,,,,gyroscope,travel,2.511043071746826
-1.4804373,-6.076233,3.126344,continuous,walk,,,,,,,,linear_acceleration,travel,2.5133869647979736
,,,continuous,walk,-0.07147124,0.79504114,1.1325442,,,,,gyroscope,travel,2.5191919803619385
,,,continuous,walk,,,,0.57877755,-0.24178901,0.73310727,0.26288486,rotation_vector,travel,2.522361993789673
-1.5568628,-6.28325,3.3635244,continuous,walk,,,,,,,,linear_acceleration,travel,2.524136781692505
,,,continuous,walk,,,,0.58838284,-0.24795985,0.7250192,0.25820297,rotation_vector,travel,2.5254929065704346
,,,continuous,walk,-0.47326785,0.4156938,0.8014552,,,,,gyroscope,travel,2.5277979373931885
,,,continuous,walk,-0.2321288,0.5910121,0.9828822,,,,,gyroscope,travel,2.530486822128296
,,,continuous,walk,,,,0.5642147,-0.23357275,0.7427552,0.27462783,rotation_vector,travel,2.5329089164733887
-0.9911499,-6.492614,3.5989308,continuous,walk,,,,,,,,linear_acceleration,travel,2.535567045211792
-0.3901806,-6.497803,3.834611,continuous,walk,,,,,,,,linear_acceleration,travel,2.5390069484710693
,,,continuous,walk,,,,0.57092977,-0.23669086,0.73896515,0.2682297,rotation_vector,travel,2.5409319400787354
,,,continuous,walk,-1.0450377,0.052381694,0.37995818,,,,,gyroscope,travel,2.5428121089935303
,,,continuous,walk,,,,0.55930513,-0.23341148,0.7437456,0.28202713,rotation_vector,travel,2.641044855117798
,,,continuous,walk,,,,0.5754872,-0.2517222,0.7264423,0.27880478,rotation_vector,travel,2.641062021255493
,,,continuous,walk,-0.77014834,0.21731532,0.59941155,,,,,gyroscope,travel,2.6410720348358154
,,,continuous,walk,,,,0.5802936,-0.2637668,0.71674937,0.28276613,rotation_vector,travel,2.646390914916992
0.82920265,-6.029733,3.463633,continuous,walk,,,,,,,,linear_acceleration,travel,2.6487557888031006
0.1318922,-6.5782313,3.928289,continuous,walk,,,,,,,,linear_acceleration,travel,2.6513121128082275
1.3730316,-5.884035,3.035775,continuous,walk,,,,,,,,linear_acceleration,travel,2.6538310050964355
,,,continuous,walk,,,,0.60858816,-0.29919726,0.68480486,0.2667279,rotation_vector,travel,2.6564698219299316
,,,continuous,walk,-1.174083,-0.046883907,0.12217305,,,,,gyroscope,travel,2.6582870483398438
1.6595974,-5.732202,2.7009673,continuous,walk,,,,,,,,linear_acceleration,travel,2.6605758666992188
,,,continuous,walk,-1.0294607,-0.13912456,-0.1459968,,,,,gyroscope,travel,2.6627328395843506
,,,continuous,walk,-0.5902485,-0.19547687,-0.38698313,,,,,gyroscope,travel,2.786663770675659
,,,continuous,walk,-0.1704314,-0.20952678,-0.5871942,,,,,gyroscope,travel,2.788235902786255
,,,continuous,walk,,,,0.6099188,-0.307524,0.6787876,0.26958403,rotation_vector,travel,2.7882490158081055
1.6500359,-6.336573,2.8223433,continuous,walk,,,,,,,,linear_acceleration,travel,2.7981138229370117
,,,continuous,walk,0.25992316,-0.1684461,-1.8063285,,,,,gyroscope,travel,2.798121929168701
,,,continuous,walk,,,,0.63700616,-0.3545275,0.64218146,0.23693123,rotation_vector,travel,2.798128128051758
1.4798851,-5.9002786,2.6459293,continuous,walk,,,,,,,,linear_acceleration,travel,2.79813289642334
,,,continuous,walk,,,,0.61378455,-0.31435555,0.67296934,0.26750967,rotation_vector,travel,2.7998361587524414
,,,continuous,walk,-0.013439035,-0.21548271,-0.78022766,,,,,gyroscope,travel,2.8012819290161133
,,,continuous,walk,,,,0.6189925,-0.3203787,0.6674035,0.2622562,rotation_vector,travel,2.802947998046875
1.0780144,-5.117279,2.3291447,continuous,walk,,,,,,,,linear_acceleration,travel,2.804295778274536
0.6100998,-4.471258,2.0412169,continuous,walk,,,,,,,,linear_acceleration,travel,2.805757761001587
,,,continuous,walk,-0.106137834,-0.24602598,-0.9914343,,,,,gyroscope,travel,2.8071541786193848
,,,continuous,walk,,,,0.62338907,-0.32648674,0.6623564,0.2570536,rotation_vector,travel,2.8087639808654785
,,,continuous,walk,,,,0.6275113,-0.33436665,0.6564365,0.2520312,rotation_vector,travel,2.8118698596954346
0.30073643,-4.3183484,1.8345349,continuous,walk,,,,,,,,linear_acceleration,travel,2.813804864883423
,,,continuous,walk,-0.2171626,-0.27748555,-1.2220359,,,,,gyroscope,travel,2.819633960723877
,,,continuous,walk,-0.17211129,-0.25045475,-1.4724907,,,,,gyroscope,travel,2.821875810623169
0.00666523,-4.3780804,1.914155,continuous,walk,,,,,,,,linear_acceleration,travel,2.8246078491210938
,,,continuous,walk,,,,0.6319885,-0.34409282,0.6494078,0.24588658,rotation_vector,travel,2.8267910480499268
,,,continuous,walk,0.021533,-0.18066339,-1.680643,,,,,gyroscope,travel,2.8285088539123535
-0.63683605,-4.2092414,1.8482869,continuous,walk,,,,,,,,linear_acceleration,travel,2.8310999870300293
,,,continuous,walk,,,,0.6426779,-0.3645273,0.635112,0.22520591,rotation_vector,travel,2.8324708938598633
-1.6516333,-3.9224186,2.0427108,continuous,walk,,,,,,,,linear_acceleration,travel,2.8336470127105713
,,,continuous,walk,0.622319,-0.2264783,-1.8661933,,,,,gyroscope,travel,2.835080862045288
-2.6500168,-3.52181,2.2401416,continuous,walk,,,,,,,,linear_acceleration,travel,2.837822914123535
,,,continuous,walk,,,,0.6495326,-0.3730058,0.62798536,0.21120745,rotation_vector,travel,2.8404688835144043
,,,continuous,walk,,,,0.65837914,-0.37829414,0.62092674,0.19462927,rotation_vector,travel,2.8431949615478516
,,,continuous,walk,1.0546589,-0.34208453,-1.8414533,,,,,gyroscope,travel,2.845284938812256
-3.4064007,-2.8925495,2.0271714,continuous,walk,,,,,,,,linear_acceleration,travel,2.846270799636841
,,,continuous,walk,1.1015427,-0.5141958,-1.9631681,,,,,gyroscope,travel,2.9466569423675537
,,,continuous,walk,1.1971432,-0.67347896,-2.006387,,,,,gyroscope,travel,2.952249050140381
,,,continuous,walk,,,,0.6689872,-0.38126636,0.613121,0.17656411,rotation_vector,travel,2.9533658027648926
-3.1358175,-1.4891446,0.5452071,continuous,walk,,,,,,,,linear_acceleration,travel,2.97037672996521
,,,continuous,walk,1.8141171,-1.0548116,-2.4258986,,,,,gyroscope,travel,2.970385789871216
-1.8083706,0.08917236,-0.5099063,continuous,walk,,,,,,,,linear_acceleration,travel,2.970391035079956
,,,continuous,walk,,,,0.68023735,-0.38511866,0.6031463,0.15866742,rotation_vector,travel,2.970396041870117
-3.616661,-1.6617575,0.83099496,continuous,walk,,,,,,,,linear_acceleration,travel,2.9735610485076904
-3.6242418,-2.1746485,1.3112732,continuous,walk,,,,,,,,linear_acceleration,travel,2.9751808643341064
,,,continuous,walk,1.8920023,-0.9662361,-2.2001839,,,,,gyroscope,travel,2.977409839630127
,,,continuous,walk,1.5971072,-0.84956086,-2.0607538,,,,,gyroscope,travel,2.9793989658355713
,,,continuous,walk,,,,0.6931728,-0.3865792,0.5920996,0.13959274,rotation_vector,travel,2.982097864151001
,,,continuous,walk,,,,0.70831275,-0.38501355,0.5798151,0.11777978,rotation_vector,travel,2.984339952468872
